,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_polarity,sentiment_subjectivity,sentiment_subjectivity,sentiment_category
553483415954411520,0.060937500000000006,0.040625,0.0,0.08125,0.5625,0.375,"{'positive': 3, 'neutral': 1}"
553483707122995201,-0.11874999999999997,0.36246921051508435,-0.6999999999999998,0.4,0.36041666666666666,0.34306479326936534,"{'negative': 3, 'neutral': 3, 'positive': 2}"
553483906096185345,0.0,,0.0,0.0,0.0,,{'neutral': 1}
553484365012148225,0.08154761904761905,0.2211706269107923,-0.2,0.8,0.17961309523809524,0.28160634555188074,"{'neutral': 20, 'positive': 7, 'negative': 1}"
553484530804613120,-0.2261904761904762,0.573799644254013,-1.0,0.4000000000000001,0.6261904761904761,0.3786069914413282,"{'negative': 3, 'positive': 3, 'neutral': 1}"
553484619426062336,0.011316872427983541,0.3128629667257481,-1.0,0.75,0.3459104938271605,0.32946294757977246,"{'neutral': 10, 'positive': 9, 'negative': 8}"
553484760233017344,0.07575757575757576,0.1430546974574637,0.0,0.43333333333333335,0.12121212121212123,0.23583079022078868,"{'neutral': 8, 'positive': 3}"
553484780093050880,0.057291666666666664,0.26873977155384876,-0.4,0.5,0.346875,0.4038343421824424,"{'neutral': 8, 'positive': 5, 'negative': 3}"
553485452943302656,-0.0392156862745098,0.13993316565301167,-0.5,0.1,0.13725490196078433,0.2213852703060814,"{'neutral': 12, 'negative': 3, 'positive': 2}"
553485654030446592,0.09336495911495911,0.3015532852510012,-0.7571428571428571,0.8,0.40440476190476193,0.28651558220877504,"{'neutral': 20, 'positive': 17, 'negative': 8}"
553485866346483713,0.1619047619047619,0.14661718398419668,0.0,0.2857142857142857,0.2785714285714285,0.26849923041732143,"{'positive': 2, 'neutral': 1}"
553486439129038848,0.02375,0.07510409442899901,0.0,0.2375,0.05916666666666666,0.13880275106676992,"{'neutral': 9, 'positive': 1}"
553486529231089664,-0.01875,0.21243314456339177,-0.6,0.375,0.19999999999999998,0.37899388337592416,"{'neutral': 10, 'positive': 1, 'negative': 1}"
553486601146617856,-0.01395186470617505,0.30425623083707026,-0.8,0.8,0.3754481390257252,0.32186128903683314,"{'neutral': 26, 'negative': 17, 'positive': 15}"
553486796534054912,0.014074074074074076,0.23728574914851333,-0.6,0.5111111111111111,0.17555555555555555,0.31983792191717403,"{'neutral': 11, 'negative': 2, 'positive': 2}"
553487356733313024,0.17500000000000002,0.4239961406342365,-0.3,1.0,0.2354166666666667,0.2676620862659529,"{'neutral': 7, 'positive': 3, 'negative': 2}"
553487544508493825,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 5}
553487579077550082,-0.1243734335839599,0.1942841777244703,-0.55,0.0,0.2319862155388471,0.3331993685181422,"{'neutral': 11, 'negative': 8}"
553487625815064576,-0.01612654320987654,0.3567531836793734,-1.0,0.8,0.43040123456790125,0.42036946828975585,"{'neutral': 11, 'negative': 8, 'positive': 8}"
553487971497041920,-0.055,0.3369594436525955,-1.0,0.6,0.28155555555555556,0.3811050372045954,"{'neutral': 15, 'positive': 5, 'negative': 5}"
553488054640340992,0.060952380952380945,0.2305584924545889,-0.2,0.5,0.3051190476190476,0.3336865333961154,"{'neutral': 5, 'positive': 3, 'negative': 2}"
553488824656203776,-0.0062500000000000056,0.2045065198634671,-0.125,0.3,0.35,0.3,"{'negative': 3, 'positive': 1}"
553488850363101184,-0.027564484126984135,0.3692033635574346,-0.8,1.0,0.3835565476190476,0.3255812916267234,"{'neutral': 8, 'negative': 7, 'positive': 5}"
553489393202499584,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 9}
553489837542899712,0.014682239057239055,0.27880945791565515,-0.8,0.8,0.3808438552188552,0.331367138001086,"{'neutral': 14, 'positive': 10, 'negative': 6}"
553489907524829184,-0.05,,-0.05,-0.05,0.4,,{'neutral': 1}
553490160344502273,-0.020089285714285716,0.16821553740457426,-0.2,0.5,0.18948412698412698,0.31728059367598055,"{'neutral': 10, 'negative': 6, 'positive': 2}"
553490238979727360,0.08333333333333333,0.07216878364870323,0.0,0.125,0.3,0.2598076211353316,"{'positive': 2, 'neutral': 1}"
553490241445965824,-0.05285443722943724,0.388499580581713,-1.0,0.5,0.31236020923520924,0.37181908290247134,"{'neutral': 9, 'positive': 7, 'negative': 4}"
553490358748061696,0.08506493506493507,0.1549351193651182,0.0,0.35714285714285715,0.16428571428571428,0.25203255377681927,"{'neutral': 3, 'positive': 2}"
553491005971132416,0.12848011363636364,0.25347037348219464,-0.4625,0.5,0.3151041666666667,0.3279032539964821,"{'neutral': 8, 'positive': 7, 'negative': 1}"
553491517462315008,0.027856968810916177,0.31027236029198624,-0.7999999999999999,0.8,0.34970151072124755,0.35053930621362483,"{'neutral': 18, 'positive': 14, 'negative': 6}"
553491540535156736,0.05179864117364117,0.23941770967135736,-0.5625,0.5,0.3846957671957672,0.3716972123143827,"{'positive': 8, 'neutral': 8, 'negative': 4}"
553491604917334016,-0.04052083333333333,0.23230454885214294,-0.8,0.5,0.2165625,0.3073943108379306,"{'neutral': 12, 'negative': 5, 'positive': 3}"
553491924015783936,0.174484126984127,0.35423680353704295,-0.25,1.0,0.2849007936507937,0.34847416702952844,"{'neutral': 6, 'positive': 4, 'negative': 2}"
553492305521672192,0.07881562881562881,0.2724661926036788,-0.47500000000000003,1.0,0.41179945054945055,0.3104748196974241,"{'positive': 17, 'neutral': 14, 'negative': 8}"
553492417023057920,0.10092592592592592,0.20053939608644494,0.0,0.475,0.1287037037037037,0.2667679205916449,"{'neutral': 7, 'positive': 2}"
553493222052605952,-0.005208333333333343,0.2838558731927732,-0.625,0.3333333333333333,0.23958333333333331,0.3868818674544975,"{'neutral': 5, 'positive': 2, 'negative': 1}"
553493300242432000,0.12015151515151515,0.2391970704450556,-0.05,1.0,0.2655952380952381,0.3100599992370264,"{'neutral': 13, 'positive': 7}"
553493510306152448,0.06666666666666667,0.12110601416389967,0.0,0.3,0.2333333333333333,0.26012817353502227,"{'neutral': 4, 'positive': 2}"
553493707472011264,0.03526234567901235,0.22603690838094853,-0.5,0.6,0.19837962962962963,0.2856420823197309,"{'neutral': 23, 'positive': 8, 'negative': 5}"
553493785523400704,-0.03568121693121693,0.1922110307462113,-0.40625,0.43333333333333335,0.2635542328042328,0.283198632013905,"{'neutral': 16, 'negative': 6, 'positive': 3}"
553495137314435072,0.05507246376811595,0.26993427850560364,-0.5,0.7,0.2912068004459309,0.29970647052782645,"{'neutral': 12, 'positive': 7, 'negative': 4}"
553495922639122432,-0.02631944444444444,0.2296465929709659,-0.5,0.5071428571428571,0.40400793650793654,0.31569735263618803,"{'neutral': 11, 'negative': 5, 'positive': 4}"
553496228055777280,0.28939393939393937,0.19318825499278264,0.0,0.4,0.44242424242424244,0.33025205797041524,"{'positive': 3, 'neutral': 1}"
553496489641902080,0.0014262371615312787,0.2808400910491128,-0.8,0.8,0.3096907096171802,0.3283570435902681,"{'neutral': 26, 'positive': 14, 'negative': 11}"
553496697918468096,-0.060000000000000005,0.22906459402381268,-0.5,0.5,0.2168253968253968,0.3349565209709597,"{'neutral': 24, 'negative': 8, 'positive': 3}"
553497508970631168,0.31666666666666665,0.2639444385977221,0.0,0.8,0.225,0.2752271788904577,"{'positive': 5, 'neutral': 1}"
553497730476015617,-0.046130952380952384,0.3110984443283059,-0.8,0.47500000000000003,0.29097222222222224,0.3245211037194026,"{'neutral': 10, 'negative': 7, 'positive': 4}"
553497835371757568,-0.075,,-0.075,-0.075,0.2,,{'negative': 1}
553498106588049408,0.12237121212121213,0.1409237466868588,-0.03666666666666665,0.5,0.6521818181818182,0.4198592734266848,"{'positive': 12, 'neutral': 8}"
553499806883381249,0.15206611570247935,0.2535399265700355,-0.1,0.8,0.3,0.39496835316262996,"{'positive': 6, 'neutral': 4, 'negative': 1}"
553500238246608896,0.073125,0.17780991291707823,-0.25,0.45,0.2225,0.2744492091827787,"{'neutral': 12, 'positive': 6, 'negative': 2}"
553500932521336832,-0.012500000000000002,0.19099807108422517,-0.45,0.5,0.21333333333333332,0.30672768271714446,"{'neutral': 13, 'positive': 4, 'negative': 3}"
553501357156876290,-0.005805555555555555,0.15954585673477883,-0.55625,0.4,0.16508333333333333,0.3221593269555368,"{'neutral': 20, 'positive': 3, 'negative': 2}"
553501469388058626,0.1107142857142857,0.22717205562556073,0.0,0.6,0.18571428571428572,0.36777845098780465,"{'neutral': 11, 'positive': 3}"
553501773517033472,0.061894841269841266,0.1729512505371334,-0.37,0.8,0.24197053203997645,0.2840437574633602,"{'neutral': 19, 'positive': 15, 'negative': 2}"
553502180666531840,-0.07239583333333333,0.20880432870317892,-0.5,0.1,0.2998263888888889,0.35416462417711697,"{'neutral': 8, 'positive': 4, 'negative': 4}"
553502311872733184,0.20273809523809522,0.3197359165176997,0.0,1.0,0.24238095238095236,0.23156603142201404,"{'positive': 6, 'neutral': 4}"
553502446769942528,0.06930555555555555,0.236059462875343,-0.4,0.7,0.3581944444444444,0.34954657694532076,"{'neutral': 9, 'positive': 7, 'negative': 4}"
553502749498036224,0.017857142857142856,0.0668153104781061,0.0,0.25,0.05535714285714286,0.1743610785533449,"{'neutral': 13, 'positive': 1}"
553503184174710784,0.0,0.1835637550659526,-0.5,0.5,0.1482638888888889,0.2940223623419924,"{'neutral': 18, 'negative': 3, 'positive': 3}"
553503546382249984,0.008449347369801914,0.22950990996545523,-0.5,0.41875,0.36435704447068085,0.35410495257888974,"{'neutral': 10, 'positive': 7, 'negative': 5}"
553503846258196480,0.09732142857142857,0.23440908323208517,-0.18928571428571428,0.6666666666666666,0.271521164021164,0.3795878952954839,"{'neutral': 12, 'positive': 6, 'negative': 2}"
553503909692841984,0.04431818181818182,0.21179108897204665,-0.20500000000000002,0.8,0.15481060606060607,0.2559369047134942,"{'neutral': 15, 'positive': 4, 'negative': 3}"
553503995872808961,0.1,,0.1,0.1,1.0,,{'positive': 1}
553505242554175489,0.052641369047619055,0.27112442657192826,-0.4,0.7,0.3708953373015873,0.37885810138199866,"{'neutral': 8, 'positive': 5, 'negative': 3}"
553505371290357761,0.0536111111111111,0.1415843079410428,-0.2,0.25,0.2734356725146199,0.2650320141797545,"{'neutral': 8, 'positive': 8, 'negative': 3}"
553505458162782208,0.0,,0.0,0.0,0.0,,{'neutral': 1}
553505858811080704,0.05555555555555555,0.16666666666666669,0.0,0.5,0.05555555555555555,0.16666666666666669,"{'neutral': 8, 'positive': 1}"
553506091389440000,0.0,,0.0,0.0,0.0,,{'neutral': 1}
553506337121107968,0.0367309214705048,0.3371350148826095,-0.8,1.0,0.46881374605332937,0.36229108194373094,"{'positive': 30, 'neutral': 26, 'negative': 16}"
553506608203169792,-0.06321212121212122,0.2810018997198392,-1.0,0.5,0.207,0.29769251474186137,"{'neutral': 15, 'negative': 7, 'positive': 3}"
553506946054369280,0.0775462962962963,0.2708470102661646,-0.5,1.0,0.16273148148148148,0.2888074911648645,"{'neutral': 16, 'positive': 6, 'negative': 2}"
553506985413713920,-0.08928571428571429,0.3813242232868326,-1.0,0.2857142857142857,0.1919642857142857,0.37648515432692886,"{'neutral': 6, 'negative': 1, 'positive': 1}"
553508098825261056,-0.024394480519480524,0.1465506295008862,-0.2,0.41818181818181815,0.24383928571428576,0.3110665161728087,"{'neutral': 11, 'negative': 7, 'positive': 2}"
553508524320653312,0.0789855072463768,0.1751599118802809,-0.125,0.6,0.185024154589372,0.26964969160034113,"{'neutral': 16, 'positive': 6, 'negative': 1}"
553509146730176513,0.0014634986225895291,0.24727576598604906,-0.5333333333333333,0.7,0.29640151515151514,0.3537223998210477,"{'neutral': 11, 'positive': 6, 'negative': 5}"
553509181446443008,0.08333333333333334,0.2888125662305891,-0.4,0.5,0.325,0.3048548965270329,"{'positive': 3, 'neutral': 3, 'negative': 2}"
553509591888441344,0.0018518518518518526,0.005555555555555558,0.0,0.016666666666666673,0.16296296296296298,0.3158737636586826,{'neutral': 9}
553511279235964928,0.031980519480519484,0.24485410878547503,-0.6,0.5,0.38936297498797495,0.29079799572982656,"{'neutral': 9, 'positive': 7, 'negative': 4}"
553511977478537216,-0.06190476190476191,0.18601928556785344,-0.4,0.1,0.26666666666666666,0.2581988897471611,"{'neutral': 3, 'positive': 2, 'negative': 2}"
553512076304728064,0.027173913043478257,0.21748938355628658,-0.25,0.7,0.4935567632850242,0.33516347005742286,"{'negative': 8, 'neutral': 8, 'positive': 7}"
553512735192141826,0.03159722222222222,0.17580379227886306,-0.24375,0.3,0.3768518518518518,0.42114506850286143,"{'neutral': 3, 'positive': 2, 'negative': 1}"
553513403512532992,-0.019444444444444445,0.16487556100673004,-0.4,0.45833333333333337,0.14389499389499388,0.2344974759454364,"{'neutral': 18, 'negative': 5, 'positive': 3}"
553514329166061568,-0.00025969926538108414,0.23836608997350767,-1.0,1.0,0.2507386883949384,0.3458143766426935,"{'neutral': 111, 'negative': 33, 'positive': 32}"
553514505633017856,-0.016272727272727272,0.30802210485594994,-0.5,0.4,0.5742777777777778,0.36388030100129093,"{'negative': 10, 'positive': 10, 'neutral': 5}"
553515054503821312,-0.17232142857142857,0.28440034554764354,-0.6,0.14375000000000002,0.3955357142857143,0.4103909830010541,"{'neutral': 3, 'negative': 3, 'positive': 1}"
553515399438811136,0.005238095238095231,0.21963000564630628,-0.5,0.2857142857142857,0.2752380952380952,0.3474309123424339,"{'neutral': 5, 'positive': 3, 'negative': 2}"
553515827073261568,-0.054638888888888903,0.33897215327406566,-1.0,0.7,0.33341666666666664,0.32990558610607007,"{'neutral': 10, 'negative': 7, 'positive': 3}"
553516197283893248,0.06666666666666667,0.13333333333333333,0.0,0.26666666666666666,0.075,0.15000000000000002,"{'neutral': 3, 'positive': 1}"
553516364879904768,0.1808488612836439,0.4093529281185867,-0.8,0.8,0.5023464458247067,0.37167810128815487,"{'positive': 12, 'neutral': 9, 'negative': 2}"
553517053110657024,0.1363425925925926,0.28143914847582924,-0.3,0.8,0.3560185185185185,0.30792204194114803,"{'positive': 6, 'neutral': 5, 'negative': 1}"
553517080637489154,0.3175,0.2548283736164402,0.0,0.6000000000000001,0.5537962962962963,0.4310037690916327,"{'positive': 4, 'neutral': 2}"
553517380995792896,0.08619047619047619,0.19963657456679101,0.0,0.8,0.24952380952380954,0.30976565643202264,"{'neutral': 17, 'positive': 4}"
553517548734791680,-0.1011111111111111,0.3033333333333333,-0.9099999999999998,0.0,0.0962962962962963,0.28888888888888886,"{'neutral': 8, 'negative': 1}"
553517713147301888,0.15104617604617607,0.15776464682885846,0.0,0.4,0.37954144620811286,0.37265413307693446,"{'positive': 4, 'neutral': 2}"
553518024272379905,-0.042559523809523804,0.2532097215959506,-0.7999999999999999,0.25,0.15595238095238095,0.29618529108363584,"{'neutral': 8, 'positive': 2, 'negative': 2}"
553518053838061568,0.25,0.3535533905932738,0.0,0.5,0.45,0.6363961030678927,"{'positive': 1, 'neutral': 1}"
553518472798683136,0.13333333333333333,0.2363936218353711,-0.4,0.5,0.27354497354497354,0.24787152413097938,"{'positive': 10, 'neutral': 8, 'negative': 3}"
553519375521951744,-0.09259259259259259,0.14021588293471068,-0.3,0.0,0.18148148148148147,0.27943947422131765,"{'neutral': 6, 'negative': 3}"
553519997956669440,0.11111111111111112,0.23056750781793967,-0.2,0.5166666666666667,0.23111111111111113,0.354890250566411,"{'neutral': 10, 'positive': 4, 'negative': 1}"
553520399300833280,0.046003401360544205,0.18942798069168468,-0.4000000000000001,0.39999999999999997,0.3204837490551776,0.25223523839216044,"{'neutral': 9, 'positive': 4, 'negative': 1}"
553521417598550016,-0.03819444444444444,0.25270541722821505,-0.6,0.43333333333333335,0.38412698412698415,0.30304804171635163,"{'neutral': 7, 'negative': 4, 'positive': 3}"
553521697350234112,0.10555555555555557,0.5164874241056207,-0.3499999999999999,0.6666666666666666,0.36666666666666664,0.3844187531556932,"{'positive': 1, 'neutral': 1, 'negative': 1}"
553522808417157120,0.04241071428571428,0.14289886813010808,-0.1625,0.5,0.1859292328042328,0.29012117156666417,"{'neutral': 17, 'positive': 5, 'negative': 2}"
553523303453696001,0.0891025641025641,0.3043356573056997,-0.125,1.0,0.3034615384615385,0.4055383148191115,"{'neutral': 8, 'negative': 3, 'positive': 2}"
553524086417424384,0.15858585858585858,0.13821415535145587,0.07878787878787878,0.3181818181818182,0.43333333333333335,0.23094010767585027,{'positive': 3}
553524183594844160,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 5}
553525290908262400,0.36875,0.5091572168088865,-0.3,0.9,0.625,0.3575711717366808,"{'positive': 5, 'negative': 2, 'neutral': 1}"
553525347266740226,0.08676020408163265,0.27626228295805866,-0.5,0.7,0.3024234693877551,0.30584924933006763,"{'neutral': 8, 'positive': 5, 'negative': 1}"
553526191399776257,0.0,,0.0,0.0,0.0,,{'neutral': 1}
553526283033133056,-0.0401,0.16780519459579712,-0.5,0.25,0.3097,0.32568098882415825,"{'neutral': 16, 'negative': 6, 'positive': 3}"
553526776878469121,0.02125,0.23941746737489836,-0.25,1.0,0.11781250000000001,0.271685127285536,"{'neutral': 15, 'negative': 4, 'positive': 1}"
553527807771308034,0.18333333333333332,0.3754690553084939,-0.6,1.0,0.42055555555555557,0.4043983121767982,"{'neutral': 14, 'positive': 13, 'negative': 3}"
553527964856352769,-0.025925925925925925,0.06350528962771201,-0.15555555555555556,0.0,0.048148148148148155,0.11793839502289377,"{'neutral': 5, 'negative': 1}"
553528503573184514,0.08080357142857142,0.32754352024282396,-0.3,0.8,0.2757440476190476,0.30281447410192197,"{'neutral': 4, 'negative': 2, 'positive': 2}"
553528740618436610,0.04738848108413326,0.2426009229610234,-0.6,0.8,0.1957721626199887,0.3136512376601238,"{'neutral': 16, 'positive': 5, 'negative': 2}"
553528788383191040,-0.006601731601731603,0.07010877308131512,-0.20000000000000004,0.13636363636363635,0.09404761904761905,0.20339382394519165,"{'neutral': 17, 'positive': 2, 'negative': 2}"
553529101659566080,0.04192147034252297,0.1456603854658468,-0.3,0.2857142857142857,0.22572263993316627,0.2415493327215991,"{'neutral': 9, 'positive': 7, 'negative': 3}"
553529196216344576,-0.11873408564814815,0.37352920273926987,-1.0,0.6,0.4641362847222222,0.3788101452743766,"{'neutral': 18, 'negative': 18, 'positive': 12}"
553529334892609536,0.025,0.07905694150420949,0.0,0.25,0.025,0.07905694150420949,"{'neutral': 9, 'positive': 1}"
553529789794250753,0.11041666666666668,0.30173896254072247,-0.6,0.4625,0.32916666666666666,0.3631981260798007,"{'neutral': 6, 'positive': 5, 'negative': 1}"
553529796601585664,-0.0662329931972789,0.23429940552848394,-0.5,0.5,0.3200302343159486,0.3482635771888744,"{'neutral': 12, 'negative': 6, 'positive': 3}"
553529935789559808,-0.015452140452140455,0.13630936083977596,-0.2318181818181818,0.13636363636363635,0.2824074074074074,0.2910811288867149,"{'neutral': 3, 'positive': 2, 'negative': 2}"
553529941938425857,-0.01428571428571429,0.2138089935299395,-0.4,0.2857142857142857,0.3044642857142857,0.3094700044809987,"{'neutral': 4, 'positive': 2, 'negative': 2}"
553530513580118016,0.010391865079365082,0.23770678580948026,-0.6333333333333333,0.5,0.34737103174603173,0.33882946315641205,"{'neutral': 11, 'negative': 7, 'positive': 6}"
553530524183326720,-0.17500000000000002,0.1258305739211792,-0.30000000000000004,0.0,0.075,0.15,"{'negative': 3, 'neutral': 1}"
553530558614351873,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 5}
553530667821457408,0.0,0.0,0.0,0.0,0.041666666666666664,0.07216878364870323,{'neutral': 3}
553531130163773440,0.0,0.0,0.0,0.0,0.25,0.5,{'neutral': 4}
553531316797718528,-0.03766233766233767,0.16766329332672,-0.4,0.13636363636363635,0.15714285714285717,0.2699206232527312,"{'neutral': 5, 'negative': 1, 'positive': 1}"
553531343834202112,0.09652777777777778,0.235752427186478,-0.1,1.0,0.22148919753086418,0.33035290602856887,"{'neutral': 17, 'positive': 6, 'negative': 1}"
553531413459660800,0.022191358024691358,0.2547286043012033,-0.5,0.5,0.32021604938271603,0.31414034828382636,"{'neutral': 6, 'positive': 5, 'negative': 4}"
553531695480463360,-0.2605263157894737,0.3281641097240543,-1.0,0.4666666666666667,0.431578947368421,0.3076140126306532,"{'negative': 14, 'neutral': 4, 'positive': 1}"
553531781690163201,0.010416666666666668,0.11301689015504478,-0.16666666666666666,0.25,0.08854166666666666,0.13444016046565752,"{'neutral': 6, 'negative': 1, 'positive': 1}"
553531783992868864,-0.029319542024460053,0.3340151528529722,-0.6999999999999998,1.0,0.37198152485037733,0.37634552063807636,"{'neutral': 30, 'negative': 16, 'positive': 15}"
553531802347122689,0.18645833333333336,0.3708653910585674,-0.6,1.0,0.38437499999999997,0.4128543895620783,"{'neutral': 13, 'positive': 9, 'negative': 2}"
553531971457265664,-0.15462962962962964,0.42677896518736286,-1.0,0.5,0.46722222222222226,0.37462385603388926,"{'negative': 7, 'neutral': 5, 'positive': 3}"
553532452472238080,-0.016272168691523526,0.2977175945968909,-0.7999999999999999,0.8,0.33075076804915515,0.3325479639212341,"{'neutral': 14, 'negative': 10, 'positive': 7}"
553532507623546881,0.021879021879021875,0.3499172452997279,-0.6000000000000001,1.0,0.37803517803517805,0.3651966711149984,"{'neutral': 15, 'positive': 11, 'negative': 11}"
553532736187924480,-0.028070175438596492,0.20933482480441098,-0.5,0.325,0.4125243664717349,0.3340119932333411,"{'neutral': 10, 'negative': 5, 'positive': 4}"
553532980871053312,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 4}
553532980896231424,0.0,0.0,0.0,0.0,0.15,0.3,{'neutral': 4}
553533193899368448,-0.11931216931216933,0.4311469739078953,-0.8,0.7,0.14470899470899473,0.19952471450675127,"{'neutral': 11, 'negative': 6, 'positive': 4}"
553533499643547648,0.08738636363636362,0.1907259598442069,-0.1125,0.5,0.20833333333333334,0.26934419670060894,"{'neutral': 6, 'positive': 3, 'negative': 1}"
553533607126388737,0.06818181818181818,,0.06818181818181818,0.06818181818181818,0.22727272727272727,,{'positive': 1}
553533859032477696,0.036363636363636355,0.4781852747887511,-0.5,0.8,0.525,0.42160407967665586,"{'positive': 2, 'negative': 2, 'neutral': 2}"
553534707108155392,-0.014795918367346941,0.2733371918583645,-0.6,0.5,0.28619614512471653,0.36496408763464105,"{'neutral': 8, 'positive': 3, 'negative': 3}"
553534768537939968,0.08,0.33466401061363027,-0.4,0.4,0.5700000000000001,0.37013511046643494,"{'neutral': 2, 'positive': 2, 'negative': 1}"
553534838880608256,0.17272727272727273,0.22177772677717436,0.0,0.7,0.3590909090909091,0.22724675176235354,"{'positive': 6, 'neutral': 2}"
553534934447824896,0.05157222407222408,0.23616857059438137,-0.6999999999999998,0.5,0.2744536019536019,0.28530540620622663,"{'neutral': 17, 'positive': 14, 'negative': 8}"
553535221828964352,0.23333333333333334,0.2783882181415011,0.0,0.6,0.26666666666666666,0.33911649915626335,"{'neutral': 5, 'positive': 4}"
553535227214438400,-0.2211947278911565,0.3429297946404417,-0.8,0.1,0.4544005102040816,0.43330978133092135,"{'neutral': 8, 'negative': 5, 'positive': 1}"
553535430788780032,0.024269005847953207,0.2583529829664587,-0.5,0.7,0.24195906432748537,0.29555882577445963,"{'neutral': 12, 'negative': 4, 'positive': 3}"
553535441828605953,-0.1880952380952381,0.17600054112470925,-0.3,0.2,0.3333333333333333,0.2057506581601462,"{'negative': 15, 'neutral': 4, 'positive': 2}"
553535467065712640,0.08733333333333332,0.1966902057476097,0.0,0.7,0.11866666666666667,0.24553041600825182,"{'neutral': 20, 'positive': 5}"
553535468290453504,0.0831670744714223,0.24909288026515014,-0.4,0.8,0.28564213564213564,0.31283989030784254,"{'neutral': 13, 'positive': 7, 'negative': 3}"
553535642848989184,-0.023511904761904765,0.2740216759702791,-0.5714285714285715,0.5,0.31515652557319224,0.3341524129395593,"{'neutral': 9, 'positive': 5, 'negative': 4}"
553535765997969408,0.05724837662337663,0.24787430539735328,-0.4,0.5,0.3244886363636364,0.2838124173262644,"{'neutral': 9, 'positive': 7, 'negative': 4}"
553535829017370625,-0.15,0.16431676725154984,-0.3,0.0,0.3,0.24494897427831783,"{'negative': 3, 'neutral': 3}"
553535829529100288,-0.3,0.0,-0.3,-0.3,0.4000000000000001,0.0,{'negative': 3}
553535862911541248,-0.015025252525252532,0.2286182114430253,-0.5,0.35,0.38117283950617287,0.3739505691150868,"{'neutral': 5, 'positive': 4, 'negative': 3}"
553535971959275520,0.0,0.0,0.0,0.0,0.0,0.0,{'neutral': 2}
553536236493615104,0.01806818181818181,0.27934988977586933,-0.5,0.7,0.2743939393939394,0.3068009623616215,"{'neutral': 11, 'positive': 5, 'negative': 4}"
553536269972942849,-0.11382575757575758,0.3881595712720807,-1.0,0.4,0.32395833333333335,0.41320646574483,"{'neutral': 10, 'negative': 4, 'positive': 2}"
553536358950916096,0.038461538461538464,0.13867504905630726,0.0,0.5,0.04615384615384615,0.16641005886756874,"{'neutral': 12, 'positive': 1}"
553536397731442688,0.10238095238095238,0.33670909680763883,-0.3,0.8,0.3095238095238095,0.30608900044019255,"{'positive': 3, 'neutral': 3, 'negative': 1}"
553536532960010240,0.006071428571428572,0.17250653147449388,-0.3125,0.2857142857142857,0.3098214285714286,0.3564489787236128,"{'neutral': 6, 'negative': 2, 'positive': 2}"
553536603998945280,-0.1657142857142857,0.38746192772324883,-1.0,0.5,0.403452380952381,0.3314739358735525,"{'negative': 10, 'neutral': 6, 'positive': 4}"
553536887349325825,-0.12525,0.2524416005651732,-0.875,0.2,0.2705416666666667,0.32787061916151733,"{'neutral': 11, 'negative': 7, 'positive': 2}"
553537235463979008,0.175,0.33788558221188825,-0.2,0.55,0.45,0.33416562759605706,"{'positive': 2, 'neutral': 1, 'negative': 1}"
553537280343031808,0.02218750000000001,0.21316146084167722,-0.6999999999999998,0.5,0.12302083333333333,0.21041012561485084,"{'neutral': 13, 'positive': 5, 'negative': 2}"
553537322218553344,0.03530274550011392,0.20951204594353312,-0.40625,0.5,0.28773496240601504,0.26061499588647996,"{'neutral': 10, 'positive': 6, 'negative': 3}"
553537380209401856,0.1,0.0,0.1,0.1,0.4,0.0,{'positive': 4}
553537460920389633,0.05825892857142858,0.27044502918787927,-0.375,0.8,0.2451570767195767,0.334584804872899,"{'neutral': 13, 'positive': 4, 'negative': 3}"
553537537126694912,0.08363636363636365,0.23543523964376212,-0.08181818181818182,0.5,0.215,0.3008321791298264,"{'neutral': 3, 'negative': 1, 'positive': 1}"
553537551114706945,0.4446158008658008,0.4000319066137206,-0.05000000000000002,0.9,0.5860930735930736,0.4200782565185565,"{'positive': 14, 'neutral': 7, 'negative': 1}"
553537648938086403,-0.01054258241758242,0.1675420646501881,-0.4,0.35,0.25539911477411475,0.31317871223636984,"{'neutral': 19, 'positive': 5, 'negative': 4}"
553537740588220416,-0.004999999999999999,0.07984359711335656,-0.125,0.1,0.155,0.21242645786248004,"{'neutral': 3, 'positive': 1, 'negative': 1}"
553537870431268864,0.08571428571428572,0.18644544714716088,0.0,0.5,0.18571428571428572,0.3484660262185848,"{'neutral': 5, 'positive': 2}"
553537939041701888,-0.1290909090909091,0.15553161300722151,-0.4000000000000001,0.0,0.37636363636363634,0.2232924184387625,"{'negative': 4, 'neutral': 1}"
553538058440941568,0.15767857142857142,0.19547195290282288,-0.2,0.5,0.2751190476190476,0.232077427962133,"{'positive': 12, 'neutral': 5, 'negative': 3}"
553538304332017665,-0.08888181818181819,0.1807739892596207,-0.5,0.2,0.25893333333333335,0.33600108851234617,"{'neutral': 15, 'negative': 9, 'positive': 1}"
553538456207777792,-0.011111111111111108,0.08606629658238704,-0.16666666666666666,0.1,0.10833333333333334,0.17440374613713625,"{'neutral': 4, 'positive': 1, 'negative': 1}"
